102397,P,NAD 1983 2011 SPCS Alaska Zone 9 (US Feet),65.82;-173.16;56.49;-168
102398,P,NAD 1983 2011 SPCS Alaska Zone 10 (US Feet),54.34;172.42;51.3;-164.84
102399,P,NAD 1983 Albers BLM Montana, North Dakota, South Dakota,49.1;-116.1;44.3;-96.3
102400,P,London Survey Grid,51.8;-0.7;51.2;0.6
102401,P,NAD 1983 (CORS96) UTM zone 1N,63.21;-180;47.88;-173.99
102402,P,NAD 1983 (CORS96) UTM zone 2N,73.05;-174;48.66;-167.99
102403,P,NAD 1983 (CORS96) UTM zone 3N,74.29;-168;49.52;-161.99
102404,P,NAD 1983 (CORS96) UTM zone 4N,74.29;-168;49.52;-161.99
102405,P,NAD 1983 (CORS96) UTM zone 5N,74.71;-156;52.15;-149.99
102406,P,NAD 1983 (CORS96) UTM zone 6N,74.13;-150;54.05;-143.99
102407,P,NAD 1983 (CORS96) UTM zone 7N,73.59;-144;53.47;-137.99
102408,P,NAD 1983 (CORS96) UTM zone 8N,73.04;-138;53.6;-131.99
102409,P,NAD 1983 (CORS96) UTM zone 9N,56.84;-132;35.38;-126
102410,P,NAD 1983 (CORS96) UTM zone 10N,49.09;-126;30.54;-119.99
102411,P,NAD 1983 (CORS96) UTM zone 11N,49.01;-120;30.88;-114
102412,P,NAD 1983 (CORS96) UTM zone 12N,49.01;-114;31.33;-108
102413,P,NAD 1983 (CORS96) UTM zone 13N,49.01;-108;28.98;-102
102414,P,NAD 1983 (CORS96) UTM zone 14N,49.01;-102;25.83;-96
102415,P,NAD 1983 (CORS96) UTM zone 15N,49.38;-96.01;25.61;-90
102416,P,NAD 1983 (CORS96) UTM zone 16N,48.32;-90;23.97;-84
102417,P,NAD 1983 (CORS96) UTM zone 17N,46.13;-84;23.81;-78
102418,P,NAD 1983 (CORS96) UTM zone 18N,45.03;-78;28.28;-72
102419,P,NAD 1983 (CORS96) UTM zone 19N,47.47;-72;33.61;-65.99
102421,P,WGS84 ARC System Zone 1,32;-180;0;180
102422,P,WGS84 ARC System Zone 2,48;-180;32;180
102423,P,WGS84 ARC System Zone 3,56;-180;48;180
102424,P,WGS84 ARC System Zone 4,64;-180;56;180
102425,P,WGS84 ARC System Zone 5,68;-180;64;180
102426,P,WGS84 ARC System Zone 6,72;-180;68;180
102427,P,WGS84 ARC System Zone 7,76;-180;72;180
102428,P,WGS84 ARC System Zone 8,80;-180;76;180
102429,P,WGS84 ARC System Zone 9,90;-180;80;180
102430,P,WGS84 ARC System Zone 10,0;-180;-32;180
102431,P,WGS84 ARC System Zone 11,-32;-180;-48;180
102432,P,WGS84 ARC System Zone 12,-48;-180;-56;180
102433,P,WGS84 ARC System Zone 13,-56;-180;-64;180
102434,P,WGS84 ARC System Zone 14,-64;-180;-68;180
102435,P,WGS84 ARC System Zone 15,-68;-180;-72;180
102436,P,WGS84 ARC System Zone 16,-72;-180;-76;180
102437,P,WGS84 ARC System Zone 17,-76;-180;-80;180
102438,P,WGS84 ARC System Zone 18,-80;-180;-90;180
102440,P,LKS 1992 Latvia TM with FN = 0,58.09;19.06;55.67;28.24
102445,P,NAD 1983 2011 SPCS Alaska Zone 1 (US Feet),60.35;-141;54.61;-129.99
102446,P,NAD 1983 2011 SPCS Alaska Zone 2 (US Feet),70.16;-144.01;59.72;-140.98
102447,P,NAD 1983 2011 SPCS Alaska Zone 3 (US Feet),70.38;-148;59.72;-144
102448,P,Macao 2008 Macao Grid,22.22;113.52;22.1;113.6
102450,P,NGO 1948 (Oslo) Baerum Kommune,60.0366;10.3371;59.8254;10.6725
102451,P,NGO 1948 (Oslo) Bergenhalvoen,60.5437;5.1374;60.1651;5.6993
102452,P,NGO 1948 (Oslo) Oslo Kommune,60.14;10.48;59.81;10.97
102453,P,Luzon 1911 UTM Zone 50N,22;114;3;120
102454,P,Luzon 1911 UTM Zone 51N,24;120;3;126
102455,P,Luzon 1911 UTM Zone 52N,20;126;4;132
102456,P,PRS 1992 UTM Zone 50N,22;114;3;120
102457,P,PRS 1992 UTM Zone 51N,24;120;3;126
102458,P,PRS 1992 UTM Zone 52N,20;126;4;132
102459,P,NAD 1983 Idaho - Ada County,43.85;-116.6;43;-115.94
102460,P,Hartsfield-Jackson Atlanta Intl Airport,33.68427937;-84.502368;33.590879;-84.351204
102461,P,NAD 1983 HARN SPCS Hawaii Zone 1 (US Feet),20.33;-156.1;18.87;-154.74
102462,P,NAD 1983 HARN SPCS Hawaii Zone 2 (US Feet),21.26;-157.36;20.45;-155.93
102464,P,NAD 1983 HARN SPCS Hawaii Zone 4 (US Feet),22.29;-159.85;21.81;-159.23
102465,P,NAD 1983 HARN SPCS Hawaii Zone 5 (US Feet),22.07;-160.3;21.73;-159.99
102470,P,Cape Lo15,-22.68;14.35;-23.15;14.6
102471,P,Cape Lo17,-28.03;16.45;-33.1;18
102472,P,Cape Lo19,-28.38;17.99;-34.88;20
102473,P,Cape Lo21,-24.76;19.99;-34.88;22.01
102474,P,Cape Lo23,-25.26;22;-34.26;24.01
102475,P,Cape Lo25,-24.71;24;-34.26;26.01
102476,P,Cape Lo27,-22.92;26;-33.83;28
102477,P,Cape Lo29,-22.13;27.99;-33.03;30
102478,P,Cape Lo31,-22.22;29.99;-31.38;32.02
102479,P,Cape Lo33,-26.8;31.95;-28.94;32.95
102480,P,Hartebeesthoek94 Lo15,-22.68;14.35;-23.15;14.6
102481,P,Hartebeesthoek94 Lo17,-28.03;16.45;-33.1;18
102482,P,Hartebeesthoek94 Lo19,-28.38;17.99;-34.88;20
102483,P,Hartebeesthoek94 Lo21,-24.76;19.99;-34.88;22.01
102484,P,Hartebeesthoek94 Lo23,-25.26;22;-34.26;24.01
102485,P,Hartebeesthoek94 Lo25,-24.71;24;-34.26;26.01
102486,P,Hartebeesthoek94 Lo27,-22.92;26;-33.83;28
102487,P,Hartebeesthoek94 Lo29,-22.13;27.99;-33.03;30
102488,P,Hartebeesthoek94 Lo31,-22.22;29.99;-31.38;32.02
102489,P,Hartebeesthoek94 Lo33,-26.8;31.95;-28.94;32.95
102491,P,Voirol 1875 (degrees) Nord Algerie Ancienne,38.8;-8.67;18.97;11.99
102492,P,Voirol 1875 (degrees) Sud Algerie Ancienne,38.8;-8.67;18.97;11.99
102498,P,GOES-16 East ABI Fixed Grid ITRF2008,81.3282;-156.2995;-81.3282;6.2995
102499,P,Belge Lambert 1972 more precise false easting and northing values,51.51;2.5;49.5;6.4
102525,P,NAD 1983 PA11 SPCS Hawaii Zone 1 (US Feet),20.33;-156.1;18.87;-154.74
102526,P,NAD 1983 PA11 SPCS Hawaii Zone 2 (US Feet),21.26;-157.36;20.45;-155.93
102528,P,NAD 1983 PA11 SPCS Hawaii Zone 4 (US Feet),22.29;-159.85;21.81;-159.23
102529,P,NAD 1983 PA11 SPCS Hawaii Zone 5 (US Feet),22.07;-160.3;21.73;-159.99
102550,P,ED 1950 Turkey Zone 9,42.11;25.62;36.5;28.5
102551,P,ED 1950 Turkey Zone 10,41.46;28.5;36.06;31.5
102552,P,ED 1950 Turkey Zone 11,42.07;31.5;35.97;34.5
102553,P,ED 1950 Turkey Zone 12,42.15;34.5;35.81;37.5
102554,P,ED 1950 Turkey Zone 13,41.19;37.5;36.66;40.5
102555,P,ED 1950 Turkey Zone 14,41.6;40.5;37.02;43.5
102556,P,ED 1950 Turkey Zone 15,41.02;43.5;36.97;44.83
102562,P,Hartebeesthoek94 Lo19 (E-N),-28.38;17.99;-34.88;20
102563,P,Hartebeesthoek94 Lo21 (E-N),-24.76;19.99;-34.88;22.01
102564,P,Hartebeesthoek94 Lo23 (E-N),-25.26;22;-34.26;24.01
102565,P,Hartebeesthoek94 Lo25 (E-N),-24.71;24;-34.26;26.01
102566,P,Hartebeesthoek94 Lo27 (E-N),-22.92;26;-33.83;28
102567,P,Hartebeesthoek94 Lo29 (E-N),-22.13;27.99;-33.03;30
102568,P,Hartebeesthoek94 Lo31 (E-N),-22.22;29.99;-31.38;32.02
102569,P,New Beijing Gauss-Kruger 3 Degree CM 132E (s/b 4812),48.88;130.5;42.42;133.5
102570,P,WGS 1984 UTM Zone 20N using TM Complex,84;-66;0;-60
102571,P,WGS 1984 UTM Zone 21N using TM Complex,84;-60;0;-54
102572,P,WGS 1984 UTM Zone 22N using TM Complex,84;-54;0;-48
102573,P,WGS 1984 UTM Zone 23N using TM Complex,84;-48;0;-42
102574,P,WGS 1984 UTM Zone 24N using TM Complex,84;-42;0;-36
102575,P,WGS 1984 UTM Zone 25N using TM Complex,84;-36;0;-30
102576,P,WGS 1984 UTM Zone 26N using TM Complex,84;-30;0;-24
102577,P,WGS 1984 UTM Zone 27N using TM Complex,84;-24;0;-18
102578,P,WGS 1984 UTM Zone 28N using TM Complex,84;-18;0;-12
102579,P,WGS 1984 UTM Zone 29N using TM Complex,84;-12;0;-6
102580,P,WGS 1984 UTM Zone 30N using TM Complex,84;-6;0;0
102581,P,NTF France I (degrees),51.14;-4.87;48.14;8.23
102582,P,NTF France II (degrees),51.14;-4.87;42.33;8.23
102583,P,NTF France III (degrees),45.46;-1.79;42.33;7.71
102584,P,NTF France IV (degrees),43.07;8.5;41.31;9.63
102585,P,NTF (Greenwich) Lambert Zone I (degrees),51.14;-4.87;48.14;8.23
102586,P,NTF (Greenwich) Lambert Zone II (degrees),51.14;-4.87;42.33;8.23
102587,P,NTF (Greenwich) Lambert Zone III (degrees),45.46;-1.79;42.33;7.71
102588,P,NTF (Greenwich) Lambert Zone IV (degrees),43.07;8.5;41.31;9.63
102589,P,Panhandle Energy Albers,50;-125;20;-65
102598,P,JGD 2011 UTM Zone 56N,84;150;0;156
102599,P,WGS 1984 California (Teale) Albers (USFt),42.01;-124.45;32.53;-114.12
102600,P,NAD 1983 California (Teale) Albers (USFt),42.01;-124.45;32.53;-114.12
102604,P,NAD 1983 Georgia Statewide Lambert,35.01;-85.61;30.36;-80.77
102629,P,NAD 1983 SPCS Alabama East (Feet),35;-86.79;30.99;-84.89
102630,P,NAD 1983 SPCS Alabama West (Feet),35.02;-88.48;30.14;-86.3
102631,P,NAD 1983 SPCS Alaska 1 (Feet),60.35;-141;54.61;-129.99
102632,P,NAD 1983 SPCS Alaska 2 (Feet),70.16;-144.01;59.72;-140.98
102633,P,NAD 1983 SPCS Alaska 3 (Feet),70.38;-148;59.72;-144
102634,P,NAD 1983 SPCS Alaska 4 (Feet),70.63;-152.01;59.11;-147.99
102635,P,NAD 1983 SPCS Alaska 5 (Feet),71.28;-156;55.72;-151.86
102636,P,NAD 1983 SPCS Alaska 6 (Feet),71.4;-160;54.89;-155.99
102637,P,NAD 1983 SPCS Alaska 7 (Feet),70.74;-164.01;54.32;-160
102638,P,NAD 1983 SPCS Alaska 8 (Feet),69.05;-168.26;54.34;-164
102639,P,NAD 1983 SPCS Alaska 9 (Feet),65.82;-173.16;56.49;-168
102640,P,NAD 1983 SPCS Alaska 10 (Feet),54.34;172.42;51.3;-164.84
102648,P,NAD 1983 SPCS Arizona East (Feet),37.01;-111.71;31.33;-109.04
102649,P,NAD 1983 SPCS Arizona Central (Feet),37.01;-113.35;31.33;-110.44
102650,P,NAD 1983 SPCS Arizona West (Feet),37;-114.81;32.05;-112.52
102661,P,NAD 1983 SPCS Hawaii Zone 1 (Feet),20.33;-156.1;18.87;-154.74
102662,P,NAD 1983 SPCS Hawaii Zone 2 (Feet),21.26;-157.36;20.45;-155.93
102664,P,NAD 1983 SPCS Hawaii Zone 4 (Feet),22.29;-159.85;21.81;-159.23
102665,P,NAD 1983 SPCS Hawaii Zone 5 (Feet),22.07;-160.3;21.73;-159.99
102688,P,NAD 1983 SPCS Michigan North (Feet),48.32;-90.42;45.08;-83.44
102689,P,NAD 1983 SPCS Michigan Central (Feet),45.92;-87.06;43.8;-82.27
102690,P,NAD 1983 SPCS Michigan South (Feet),44.22;-87.2;41.69;-82.13
102696,P,NAD 1983 SPCS Missouri East (Feet),40.61;-91.97;35.98;-89.1
102697,P,NAD 1983 SPCS Missouri Central (Feet),40.61;-93.79;36.48;-91.41
102698,P,NAD 1983 SPCS Missouri West (Feet),40.59;-95.77;36.48;-93.48
102699,P,NAD 1927 StatePlane California V Ventura,35.81;-121.43;32.76;-114.12
102700,P,NAD 1983 SPCS Montana (Feet),49.01;-116.07;44.35;-104.04
102701,P,NAD 1983 PACP00 UTM Zone 4N,22.29;-160.3;19.51;-156
102702,P,NAD 1983 PACP00 UTM Zone 5N,20.86;-156;18.87;-154.74
102703,P,NAD 1983 PACP00 UTM Zone 2S,-14.11;-170.88;-14.59;-168.09
102705,P,NAD 1983 Nebraska Lancaster County USFt,41.07;-96.93;40.5;-96.43
102720,P,NAD 1983 SPCS North Dakota N (Feet),49.01;-104.07;47.15;-96.83
102721,P,NAD 1983 SPCS North Dakota S (Feet),47.83;-104.05;45.93;-96.55
102726,P,NAD 1983 SPCS Oregon North (Feet),46.26;-124.17;43.95;-116.47
102727,P,NAD 1983 SPCS Oregon South (Feet),44.56;-124.6;41.98;-116.9
102733,P,NAD 1983 SPCS South Carolina (Feet),35.21;-83.36;32.05;-78.52
102759,P,WGS 1984 California (Teale) Albers (Intl Feet),42.01;-124.45;32.53;-114.12
102760,P,NAD 1983 California (Teale) Albers (Intl Feet),42.01;-124.45;32.53;-114.12
102761,P,NAD 1983 SPCS PR & St. Croix (Feet),21.86;-68.49;14.92;-63.88
102766,P,NAD 1983 SPCS Guam (Feet),15.91;141.19;10.95;148.18
102799,P,OSGB 1936 Highways England A1H1,50.4249;-5.5482;50.1068;-5.3991
102800,P,OSGB 1936 Highways England A2H1,50.4286;-5.4217;50.1106;-5.2734
102801,P,OSGB 1936 Highways England A3H1,50.4321;-5.2952;50.1142;-5.1477
102802,P,OSGB 1936 Highways England A3H2,50.4321;-5.2952;50.1142;-5.1477
102803,P,OSGB 1936 Highways England A4H1,50.5253;-5.1747;50.2075;-5.0277
102804,P,OSGB 1936 Highways England A5H1,50.5289;-5.0479;50.2109;-4.8877
102805,P,OSGB 1936 Highways England A5H2,50.5289;-5.0479;50.2109;-4.8877
102806,P,OSGB 1936 Highways England A6H1,50.5323;-4.907;50.2144;-4.7477
102807,P,OSGB 1936 Highways England A6H2,50.5323;-4.907;50.2144;-4.7477
102808,P,OSGB 1936 Highways England A7H1,50.5356;-4.766;50.3975;-4.6175
102809,P,OSGB 1936 Highways England A7H2,50.5356;-4.766;50.3975;-4.6175
102810,P,OSGB 1936 Highways England A8H1,50.7996;-4.6397;50.221;-4.4536
102811,P,OSGB 1936 Highways England A8H2,50.7996;-4.6397;50.221;-4.4536
102812,P,OSGB 1936 Highways England A9H1,50.8031;-4.4837;50.2244;-4.2855
102813,P,OSGB 1936 Highways England A9H2,50.8031;-4.4837;50.2244;-4.2855
102814,P,OSGB 1936 Highways England A10H1,50.8069;-4.3136;50.2278;-4.0893
102815,P,OSGB 1936 Highways England A10H2,50.8069;-4.3136;50.2278;-4.0893
102816,P,OSGB 1936 Highways England A11H1,50.8105;-4.115;50.2315;-3.8791
102817,P,OSGB 1936 Highways England A11H2,50.8105;-4.115;50.2315;-3.8791
102818,P,OSGB 1936 Highways England A11H3,50.8105;-4.115;50.2315;-3.8791
102819,P,OSGB 1936 Highways England A12H1,50.814;-3.9022;50.2351;-3.6549
102820,P,OSGB 1936 Highways England A12H2,50.814;-3.9022;50.2351;-3.6549
102821,P,OSGB 1936 Highways England A12H3,50.814;-3.9022;50.2351;-3.6549
102822,P,OSGB 1936 Highways England A13H1,50.8981;-3.6781;50.4183;-3.4219
102823,P,OSGB 1936 Highways England A13H2,50.8981;-3.6781;50.4183;-3.4219
102824,P,OSGB 1936 Highways England A14H1,51.1984;-4.4468;50.585;-3.1023
102825,P,OSGB 1936 Highways England A14H2,51.1984;-4.4468;50.585;-3.1023
102826,P,OSGB 1936 Highways England A15H1,52.0473;-3.1375;50.6049;-2.6218
102827,P,OSGB 1936 Highways England A15H2,52.0473;-3.1375;50.6049;-2.6218
102828,P,OSGB 1936 Highways England A16H1,52.048;-2.6417;50.6084;-1.5041
102829,P,OSGB 1936 Highways England A16H2,52.048;-2.6417;50.6084;-1.5041
102830,P,OSGB 1936 Highways England A17H1,52.048;-1.5177;50.777;-1.0083
102831,P,OSGB 1936 Highways England A17H2,52.048;-1.5177;50.777;-1.0083
102832,P,OSGB 1936 Highways England A18H1,52.0448;-1.0355;50.7727;-0.571
102833,P,OSGB 1936 Highways England A18H2,52.0448;-1.0355;50.7727;-0.571
102834,P,OSGB 1936 Highways England A19H1,52.0404;-0.6101;50.7696;-0.3232
102835,P,OSGB 1936 Highways England A19H2,52.0404;-0.6101;50.7696;-0.3232
102836,P,OSGB 1936 Highways England A20H1,52.0371;-0.369;50.7659;-0.0755
102837,P,OSGB 1936 Highways England A20H2,52.0371;-0.369;50.7659;-0.0755
102838,P,OSGB 1936 Highways England A21H1,52.0333;-0.128;50.7618;0.1722
102839,P,OSGB 1936 Highways England A21H2,52.0333;-0.128;50.7618;0.1722
102840,P,OSGB 1936 Highways England A22H1,52.029;0.1129;50.7572;0.4198
102841,P,OSGB 1936 Highways England A22H2,52.029;0.1129;50.7572;0.4198
102842,P,OSGB 1936 Highways England A23H1,52.0242;0.3537;50.7546;0.5509
102843,P,OSGB 1936 Highways England A23H2,52.0242;0.3537;50.7546;0.5509
102844,P,OSGB 1936 Highways England A24H1,52.0214;0.4812;50.7511;0.711
102845,P,OSGB 1936 Highways England A24H2,52.0214;0.4812;50.7511;0.711
102846,P,OSGB 1936 Highways England A25H1,52.0178;0.637;50.7478;0.8566
102847,P,OSGB 1936 Highways England A25H2,52.0178;0.637;50.7478;0.8566
102848,P,OSGB 1936 Highways England A26H1,52.0144;0.7786;50.7444;1.0021
102849,P,OSGB 1936 Highways England A26H2,52.0144;0.7786;50.7444;1.0021
102850,P,OSGB 1936 Highways England A27H1,52.0108;0.932;50.9293;1.1476
102851,P,OSGB 1936 Highways England A27H2,52.0108;0.932;50.9293;1.1476
102852,P,OSGB 1936 Highways England A28H1,52.007;1.0741;50.9259;1.2785
102853,P,OSGB 1936 Highways England A28H2,52.007;1.0741;50.9259;1.2785
102854,P,OSGB 1936 Highways England A29H1,52.0034;1.202;50.9223;1.4094
102855,P,OSGB 1936 Highways England A30H1,51.9997;1.3299;50.9186;1.5403
102856,P,OSGB 1936 Highways England B15H1,53.9351;-3.1882;52.0434;-2.6416
102857,P,OSGB 1936 Highways England B15H2,53.9351;-3.1882;52.0434;-2.6416
102858,P,OSGB 1936 Highways England B15H3,53.9351;-3.1882;52.0434;-2.6416
102859,P,OSGB 1936 Highways England B16H1,53.9359;-2.6703;52.0472;-1.482
102860,P,OSGB 1936 Highways England B16H2,53.9359;-2.6703;52.0472;-1.482
102861,P,OSGB 1936 Highways England B16H3,53.9359;-2.6703;52.0472;-1.482
102862,P,OSGB 1936 Highways England B16H4,53.9359;-2.6703;52.0472;-1.482
102863,P,OSGB 1936 Highways England B17H1,53.9359;-1.5042;52.0447;-0.9641
102864,P,OSGB 1936 Highways England B17H2,53.9359;-1.5042;52.0447;-0.9641
102865,P,OSGB 1936 Highways England B18H1,53.9325;-1.0084;52.0403;-0.5073
102866,P,OSGB 1936 Highways England B18H2,53.9325;-1.0084;52.0403;-0.5073
102867,P,OSGB 1936 Highways England B19H1,53.9277;-0.5711;52.037;-0.2485
102868,P,OSGB 1936 Highways England B20H1,53.9242;-0.3233;52.0332;0.0103
102869,P,OSGB 1936 Highways England B21H1,52.8061;-0.0756;52.0289;0.2105
102870,P,OSGB 1936 Highways England B22H1,52.8017;0.1721;52.0241;0.4625
102871,P,OSGB 1936 Highways England B23H1,52.7967;0.4197;52.0213;0.5958
102872,P,OSGB 1936 Highways England B24H1,52.7939;0.5508;52.0177;0.7588
102873,P,OSGB 1936 Highways England B25H1,52.7902;0.7109;52.0143;0.9069
102874,P,OSGB 1936 Highways England B26H1,52.7866;0.8565;52.0107;1.055
102875,P,OSGB 1936 Highways England B27H1,52.7829;1.002;52.0069;1.2031
102876,P,OSGB 1936 Highways England B28H1,52.779;1.1475;52.0033;1.3363
102877,P,OSGB 1936 Highways England B29H1,52.7753;1.2784;51.9996;1.4695
102878,P,OSGB 1936 Highways England B30H1,52.7715;1.4093;51.9957;1.6026
102879,P,OSGB 1936 Highways England B31H1,52.7675;1.5681;52.3416;1.7357
102880,P,OSGB 1936 Highways England B32H1,52.7634;1.6999;52.3374;1.8688
102881,P,OSGB 1936 Highways England C13H1,54.7717;-3.8344;54.3636;-3.5547
102882,P,OSGB 1936 Highways England C14H1,54.7758;-3.5703;54.0079;-3.1904
102883,P,OSGB 1936 Highways England C14H2,54.7758;-3.5703;54.0079;-3.1904
102884,P,OSGB 1936 Highways England C14H3,54.7758;-3.5703;54.0079;-3.1904
102885,P,OSGB 1936 Highways England C14H4,54.7758;-3.5703;54.0079;-3.1904
102886,P,OSGB 1936 Highways England C15H1,55.1394;-3.2237;53.931;-2.6702
102887,P,OSGB 1936 Highways England C15H2,55.1394;-3.2237;53.931;-2.6702
102888,P,OSGB 1936 Highways England C15H3,55.1394;-3.2237;53.931;-2.6702
102889,P,OSGB 1936 Highways England C15H4,55.1394;-3.2237;53.931;-2.6702
102890,P,OSGB 1936 Highways England C15H5,55.1394;-3.2237;53.931;-2.6702
102891,P,OSGB 1936 Highways England C16H1,55.8321;-2.7026;53.935;-1.4571
102892,P,OSGB 1936 Highways England C16H2,55.8321;-2.7026;53.935;-1.4571
102893,P,OSGB 1936 Highways England C16H3,55.8321;-2.7026;53.935;-1.4571
102894,P,OSGB 1936 Highways England C16H4,55.8321;-2.7026;53.935;-1.4571
102895,P,OSGB 1936 Highways England C17H1,55.5176;-1.4821;53.9324;-0.923
102896,P,OSGB 1936 Highways England C17H2,55.5176;-1.4821;53.9324;-0.923
102897,P,OSGB 1936 Highways England C18H1,54.3908;-0.9642;53.9276;-0.4907
102898,P,OSGB 1936 Highways England C18H2,54.3908;-0.9642;53.9276;-0.4907
102899,P,OSGB 1936 Highways England C19H1,54.3859;-0.5074;53.9241;-0.229
102900,P,OSGB 1936 Highways England C19H2,54.3859;-0.5074;53.9241;-0.229
102901,P,NAD 1983 2011 ICS Aurora (US Feet),42.5;-88.95;41.45;-88.19
102902,P,NAD 1983 2011 ICS Freeport (US Feet),42.51;-90.66;41.92;-89.39
102903,P,NAD 1983 2011 ICS Chicago (US Feet),42.5;-88.27;41.46;-87.52
102904,P,NAD 1983 2011 ICS Rockford (US Feet),42.51;-89.69;41.58;-88.93
102905,P,NAD 1983 2011 ICS Moline (US Feet),41.79;-91.08;41.32;-90.15
102906,P,NAD 1983 2011 ICS Ottawa (US Feet),41.64;-89.87;40.92;-88.24
102907,P,NAD 1983 2011 ICS Sterling (US Feet),41.94;-90.44;41.14;-89.62
102908,P,NAD 1983 2011 ICS Joliet (US Feet),41.73;-88.27;40.99;-87.52
102909,P,NAD 1983 2011 ICS Eureka (US Feet),41.15;-89.64;40.59;-88.92
102910,P,NAD 1983 2011 ICS Pontiac (US Feet),41.12;-88.94;40.61;-88.23
102911,P,NAD 1983 2011 ICS Monmouth (US Feet),41.34;-91.19;40.62;-90.43
102912,P,NAD 1983 2011 ICS Watseka (US Feet),41.02;-88.47;40.39;-87.52
102913,P,NAD 1983 2011 ICS Peoria (US Feet),40.98;-90.01;40.31;-89.26
102914,P,NAD 1983 2011 ICS Bloomington (US Feet),40.76;-89.27;40.28;-88.45
102915,P,NAD 1983 2011 ICS Galesburg (US Feet),41.24;-90.46;40.18;-89.63
102916,P,NAD 1983 2011 ICS Champaign (US Feet),40.5;-88.47;39.86;-87.52
102917,P,NAD 1983 2011 ICS Decatur (US Feet),40.29;-89.22;39.21;-88.46
102918,P,NAD 1983 2011 ICS Quincy (US Feet),40.64;-91.52;39.75;-90.9
102919,P,NAD 1983 2011 ICS Lincoln (US Feet),40.44;-90.59;39.87;-89.14
102920,P,NAD 1983 2011 ICS Macomb (US Feet),40.64;-90.92;39.83;-90.18
102921,P,NAD 1983 2011 ICS Springfield (US Feet),39.98;-90.01;39.52;-89.21
102922,P,NAD 1983 2011 ICS Jacksonville (US Feet),39.88;-91.38;39.39;-89.92
102923,P,NAD 1983 2011 ICS Taylorville (US Feet),39.83;-89.71;38.99;-89.02
102924,P,NAD 1983 2011 ICS Carleston (US Feet),39.89;-88.48;39.37;-87.53
102925,P,NAD 1983 2011 ICS Carlinville (US Feet),39.53;-90.63;38.99;-89.69
102926,P,NAD 1983 2011 ICS Robinson (US Feet),39.49;-88.48;38.84;-87.51
102927,P,NAD 1983 2011 ICS Jerseyville (US Feet),39.41;-90.94;38.86;-90.14
102928,P,NAD 1983 2011 ICS Effingham (US Feet),39.22;-89.64;38.73;-88.36
102929,P,NAD 1983 2011 ICS Belleville (US Feet),39.01;-90.38;38.08;-89.59
102930,P,NAD 1983 2011 ICS Olney (US Feet),38.92;-88.71;38.23;-87.49
102931,P,NAD 1983 2011 ICS Mount Vernon (US Feet),38.83;-89.71;38.12;-88.69
102932,P,NAD 1983 2011 ICS Carbondale (US Feet),38.26;-90.21;37.56;-87.91
102933,P,NAD 1983 2011 ICS Metropolis (US Feet),37.61;-89.53;36.97;-88.05
102934,P,Cassini Bangladesh Zone 01 Dinajpur,26.6334;88.0833;25.2166;89.3
102935,P,Cassini Bangladesh Zone 02 Rangpur,26.45;88.9;25.0333;89.8834
102936,P,Cassini Bangladesh Zone 03 Rajshahi,25.2;88;24.1;89.3334
102937,P,Cassini Bangladesh Zone 04 Bogura,25.2667;88.9166;24.5333;89.75
102938,P,Cassini Bangladesh Zone 05 Pabna,24.7667;88.9833;23.8;89.8167
102939,P,Cassini Bangladesh Zone 06 Mymensingh,24.4334;89.6333;23.95;91.25
102940,P,Cassini Bangladesh Zone 07 Dhaka,24.3334;89.6833;23.3666;90.9834
102941,P,Cassini Bangladesh Zone 08 Faridpur,23.9;89.2833;22.8333;89.5834
102942,P,Cassini Bangladesh Zone 09 Sylhet,25.2;90.9166;23.9666;92.4834
102943,P,Cassini Bangladesh Zone 10 Kushtia,24.2167;88.55;23.3666;89.35
102944,P,Cassini Bangladesh Zone 11 Joshore,23.7667;88.6833;22.7833;89.8
102945,P,Cassini Bangladesh Zone 12 Khulna,23;88.8833;21.6333;89.95
102946,P,Cassini Bangladesh Zone 13 Barishal,23.0667;89.85;21.7833;91.0334
102947,P,Cassini Bangladesh Zone 14 Cumilla,24.2667;90.5166;22.9666;91.3667
102948,P,Cassini Bangladesh Zone 15 Noakhali,23.2834;90.65;22.0166;91.5667
102949,P,Cassini Bangladesh Zone 16 Chottogram,22.9834;91.3;20.5833;92.3667
102950,P,Cassini Bangladesh Zone 17 CHT,23.7334;91.7;21.1833;92.6667
102951,P,WGS 1984 LCC Bangladesh,26.64;88.01;18.56;92.67
102952,P,Gulshan 303 LCC,26.64;88.01;18.56;92.67
102953,P,Gulshan 303 UTM Bangladesh (BTM),26.64;88.01;18.56;92.67
102954,P,WGS 1984 BUTM2010,26.64;88.01;18.56;92.67
102955,P,UTM Gulshan,26.64;88.01;18.56;92.67
102961,P,AGD 1966 NSW ISG Zone 57 / 2,-28.15;158;-47.2;160
102974,P,NAD 1983 2011 Wisconsin Transverse Mercator - US Ft,47.31;-92.89;42.48;-86.25
103166,P,NAD 1983 2011 SPCS Utah North (Intl Feet),42.01;-114.04;40.55;-109.04
103167,P,NAD 1983 2011 SPCS Utah Central (Intl Feet),41.08;-114.05;38.49;-109.04
103168,P,NAD 1983 2011 SPCS Utah South (Intl Feet),38.58;-114.05;36.99;-109.04
103220,P,NAD 1983 (CORS96) SPCS Alabama East,35;-86.79;30.99;-84.89
103221,P,NAD 1983 (CORS96) SPCS Alabama West,35.02;-88.48;30.14;-86.3
